idx,Continent,Country,Year,Coal,Oil,Gas,Cement,Flaring,Country Code
VEN1974,South America,Venezuela,1974,703.488,31122.016,24303.312,1740.4,17198.816,VEN
VEN1975,South America,Venezuela,1975,670.512,32147.936,23629.136,1744.064,5572.944,VEN
VEN1976,South America,Venezuela,1976,538.608,26318.512,22302.768,1762.384,6379.024,VEN
VEN1977,South America,Venezuela,1977,1069.888,30015.488,25105.728,1564.528,5921.024,VEN
VEN1978,South America,Venezuela,1978,373.728,35797.28,25955.776,1707.424,4799.84,VEN
VEN1979,South America,Venezuela,1979,600.896,38798.096,30037.472,1982.224,5089.296,VEN
VEN1980,South America,Venezuela,1980,732.8,49790.096,32902.72,2414.576,4887.776,VEN
VEN1981,South America,Venezuela,1981,271.136,53366.16,31623.984,2429.232,4198.944,VEN
VEN1982,South America,Venezuela,1982,381.056,53380.816,32950.352,2707.696,3913.152,VEN
VEN1983,South America,Venezuela,1983,501.968,52277.952,34232.752,2213.056,3795.904,VEN
VEN1984,South America,Venezuela,1984,633.872,48654.256,37632.944,2381.6,3839.872,VEN
VEN1985,South America,Venezuela,1985,326.096,58118.368,36577.712,2638.08,3535.76,VEN
VEN1986,South America,Venezuela,1986,337.088,59151.616,41014.816,2865.248,6071.248,VEN
VEN1987,South America,Venezuela,1987,399.376,58404.16,40970.848,3044.784,8071.792,VEN
VEN1988,South America,Venezuela,1988,663.184,61335.36,42762.544,3088.752,8152.4,VEN
VEN1989,South America,Venezuela,1989,1025.92,60730.8,39047.248,2246.032,5715.84,VEN
VEN1990,South America,Venezuela,1990,1216.448,68351.92,42344.848,2605.104,7544.176,VEN
VEN1991,South America,Venezuela,1991,1139.504,60430.352,43077.648,3158.368,7544.176,VEN
VEN1992,South America,Venezuela,1992,1231.104,73770.976,19338.592,3282.944,8262.32,VEN
VEN1993,South America,Venezuela,1993,1003.936,69245.936,39835.008,3411.184,10790.48,VEN
VEN1994,South America,Venezuela,1994,762.112,63442.16,50039.248,3451.488,12160.816,VEN
VEN1995,South America,Venezuela,1995,18.32,59965.024,57165.728,3821.552,12270.736,VEN
VEN1996,South America,Venezuela,1996,58.624,46679.36,64120.0,3766.592,8075.456,VEN
VEN1997,South America,Venezuela,1997,124.576,55502.272,65666.208,4059.712,8522.464,VEN
VEN1998,South America,Venezuela,1998,3517.44,77442.304,80278.24,4085.36,1879.632,VEN
VEN1999,South America,Venezuela,1999,131.904,90530.112,77797.712,4235.584,285.792,VEN
VEN2000,South America,Venezuela,2000,476.32,84792.288,53366.16,4286.88,9376.176,VEN
VEN2001,South America,Venezuela,2001,175.872,100679.392,60870.032,4334.512,6386.352,VEN
VEN2002,South America,Venezuela,2002,65.952,125554.288,55711.12,3488.128,8339.264,VEN
VEN2003,South America,Venezuela,2003,157.552,127683.072,51823.616,3836.208,8445.52,VEN
VEN2004,South America,Venezuela,2004,0.0,87558.608,51101.808,2491.52,10457.056,VEN
VEN2005,South America,Venezuela,2005,135.568,96282.592,52036.128,2890.896,13611.76,VEN
VEN2006,South America,Venezuela,2006,157.552,97004.4,56762.688,5481.344,9966.08,VEN
VEN2007,South America,Venezuela,2007,403.04,84440.544,58008.448,3986.432,13820.608,VEN
VEN2008,South America,Venezuela,2008,512.96,100913.888,55890.656,4008.416,17645.824,VEN
VEN2009,South America,Venezuela,2009,861.04,103735.168,54274.832,3935.136,16836.08,VEN
VEN2010,South America,Venezuela,2010,754.784,112576.4,59184.592,3546.752,12849.648,VEN
VEN2011,South America,Venezuela,2011,776.768,94751.04,59426.416,3865.52,17858.336,VEN
VEN2012,South America,Venezuela,2012,798.752,110194.8,61742.064,4041.392,21826.448,VEN
VEN2013,South America,Venezuela,2013,795.088,103848.752,48511.36,4217.264,26399.12,VEN
VEN2014,South America,Venezuela,2014,747.456,104222.48,46646.384,3986.432,29465.888,VEN
VNM1892,Asia,Vietnam,1892,212.512,0.0,0.0,0.0,0.0,VNM
VNM1893,Asia,Vietnam,1893,663.184,0.0,0.0,0.0,0.0,VNM
VNM1894,Asia,Vietnam,1894,304.112,0.0,0.0,0.0,0.0,VNM
VNM1895,Asia,Vietnam,1895,179.536,0.0,0.0,0.0,0.0,VNM
VNM1896,Asia,Vietnam,1896,362.736,0.0,0.0,0.0,0.0,VNM
VNM1897,Asia,Vietnam,1897,523.952,0.0,0.0,0.0,0.0,VNM
VNM1898,Asia,Vietnam,1898,655.856,0.0,0.0,0.0,0.0,VNM
VNM1899,Asia,Vietnam,1899,732.8,0.0,0.0,0.0,0.0,VNM
VNM1900,Asia,Vietnam,1900,512.96,0.0,0.0,0.0,0.0,VNM
VNM1901,Asia,Vietnam,1901,501.968,0.0,0.0,0.0,0.0,VNM
VNM1902,Asia,Vietnam,1902,399.376,0.0,0.0,0.0,0.0,VNM
VNM1903,Asia,Vietnam,1903,556.928,0.0,0.0,0.0,0.0,VNM
VNM1904,Asia,Vietnam,1904,802.416,0.0,0.0,0.0,0.0,VNM
VNM1905,Asia,Vietnam,1905,791.424,0.0,0.0,0.0,0.0,VNM
VNM1906,Asia,Vietnam,1906,835.392,0.0,0.0,0.0,0.0,VNM
VNM1907,Asia,Vietnam,1907,850.048,0.0,0.0,0.0,0.0,VNM
VNM1908,Asia,Vietnam,1908,919.664,0.0,0.0,0.0,0.0,VNM
VNM1909,Asia,Vietnam,1909,1018.592,0.0,0.0,0.0,0.0,VNM
VNM1910,Asia,Vietnam,1910,1322.704,0.0,0.0,0.0,0.0,VNM
VNM1911,Asia,Vietnam,1911,1157.824,0.0,0.0,0.0,0.0,VNM
VNM1912,Asia,Vietnam,1912,1139.504,0.0,0.0,0.0,0.0,VNM
VNM1913,Asia,Vietnam,1913,1352.016,0.0,0.0,0.0,0.0,VNM
VNM1914,Asia,Vietnam,1914,1645.136,0.0,0.0,0.0,0.0,VNM
VNM1915,Asia,Vietnam,1915,1707.424,0.0,0.0,0.0,0.0,VNM
VNM1916,Asia,Vietnam,1916,1817.344,0.0,0.0,0.0,0.0,VNM
VNM1917,Asia,Vietnam,1917,1736.736,0.0,0.0,0.0,0.0,VNM
VNM1918,Asia,Vietnam,1918,1689.104,0.0,0.0,0.0,0.0,VNM
VNM1919,Asia,Vietnam,1919,1766.048,0.0,0.0,0.0,0.0,VNM
VNM1920,Asia,Vietnam,1920,1857.648,0.0,0.0,0.0,0.0,VNM
VNM1921,Asia,Vietnam,1921,2443.888,0.0,0.0,0.0,0.0,VNM
VNM1922,Asia,Vietnam,1922,2627.088,0.0,0.0,0.0,0.0,VNM
VNM1923,Asia,Vietnam,1923,2802.96,0.0,0.0,0.0,0.0,VNM
VNM1924,Asia,Vietnam,1924,3279.28,0.0,0.0,0.0,0.0,VNM
VNM1925,Asia,Vietnam,1925,3616.368,0.0,0.0,0.0,0.0,VNM
VNM1926,Asia,Vietnam,1926,3422.176,0.0,0.0,0.0,0.0,VNM
VNM1927,Asia,Vietnam,1927,3957.12,0.0,0.0,0.0,0.0,VNM
VNM1928,Asia,Vietnam,1928,5217.536,0.0,0.0,0.0,0.0,VNM
VNM1929,Asia,Vietnam,1929,5232.192,0.0,0.0,0.0,0.0,VNM
VNM1930,Asia,Vietnam,1930,5188.224,0.0,0.0,0.0,0.0,VNM
VNM1931,Asia,Vietnam,1931,4580.0,0.0,0.0,0.0,0.0,VNM
VNM1932,Asia,Vietnam,1932,4543.36,0.0,0.0,0.0,0.0,VNM
VNM1933,Asia,Vietnam,1933,4220.928,0.0,0.0,0.0,0.0,VNM
VNM1934,Asia,Vietnam,1934,4224.592,0.0,0.0,0.0,0.0,VNM
VNM1935,Asia,Vietnam,1935,4708.24,0.0,0.0,0.0,0.0,VNM
VNM1936,Asia,Vietnam,1936,5800.112,0.0,0.0,0.0,0.0,VNM
VNM1937,Asia,Vietnam,1937,6122.544,0.0,0.0,0.0,0.0,VNM
VNM1938,Asia,Vietnam,1938,6221.472,0.0,0.0,0.0,0.0,VNM
VNM1939,Asia,Vietnam,1939,6939.616,0.0,0.0,0.0,0.0,VNM
VNM1940,Asia,Vietnam,1940,6631.84,0.0,0.0,0.0,0.0,VNM
VNM1941,Asia,Vietnam,1941,6177.504,0.0,0.0,0.0,0.0,VNM
VNM1942,Asia,Vietnam,1942,3297.6,0.0,0.0,0.0,0.0,VNM
VNM1943,Asia,Vietnam,1943,2707.696,0.0,0.0,0.0,0.0,VNM
VNM1944,Asia,Vietnam,1944,1425.296,0.0,0.0,0.0,0.0,VNM
VNM1945,Asia,Vietnam,1945,611.888,0.0,0.0,0.0,0.0,VNM
VNM1970,Asia,Vietnam,1970,7287.696,20496.416,0.0,392.048,0.0,VNM
VNM1971,Asia,Vietnam,1971,6763.744,17363.696,0.0,381.056,0.0,VNM
VNM1972,Asia,Vietnam,1972,5100.288,17689.792,0.0,249.152,0.0,VNM
VNM1973,Asia,Vietnam,1973,7349.984,17345.376,0.0,381.056,0.0,VNM
VNM1974,Asia,Vietnam,1974,8782.608,9940.432,0.0,348.08,0.0,VNM
VNM1975,Asia,Vietnam,1975,12179.136,9258.928,0.0,348.08,0.0,VNM
VNM1976,Asia,Vietnam,1976,11391.376,2150.768,0.0,370.064,0.0,VNM
VNM1977,Asia,Vietnam,1977,12567.52,2275.344,0.0,421.36,0.0,VNM
VNM1978,Asia,Vietnam,1978,12124.176,2861.584,0.0,421.36,0.0,VNM
VNM1979,Asia,Vietnam,1979,12615.152,3290.272,0.0,362.736,0.0,VNM
VNM1980,Asia,Vietnam,1980,12736.064,3751.936,0.0,318.768,0.0,VNM
VNM1981,Asia,Vietnam,1981,13267.344,4154.976,18.32,271.136,0.0,VNM
VNM1982,Asia,Vietnam,1982,13531.152,4400.464,40.304,399.376,0.0,VNM
VNM1983,Asia,Vietnam,1983,13890.224,4814.496,135.568,461.664,0.0,VNM
VNM1984,Asia,Vietnam,1984,11673.504,5199.216,117.248,545.936,0.0,VNM
VNM1985,Asia,Vietnam,1985,14839.2,5591.264,73.28,644.864,0.0,VNM
VNM1986,Asia,Vietnam,1986,14091.744,5719.504,76.944,3184.016,0.0,VNM
VNM1987,Asia,Vietnam,1987,16062.976,6401.008,76.944,3407.52,0.0,VNM
VNM1988,Asia,Vietnam,1988,13948.848,7958.208,54.96,974.624,223.504,VNM
VNM1989,Asia,Vietnam,1989,8537.12,7379.296,14.656,992.944,571.584,VNM
VNM1990,Asia,Vietnam,1990,11021.312,9116.032,7.328,1245.76,0.0,VNM
VNM1991,Asia,Vietnam,1991,11962.96,7972.864,3.664,1494.912,0.0,VNM
VNM1992,Asia,Vietnam,1992,10948.032,8518.8,0.0,1993.216,0.0,VNM
VNM1993,Asia,Vietnam,1993,8896.192,11995.936,0.0,2092.144,0.0,VNM
VNM1994,Asia,Vietnam,1994,10911.392,12955.904,0.0,2341.296,0.0,VNM
VNM1995,Asia,Vietnam,1995,12549.2,13186.736,425.024,2905.552,0.0,VNM
VNM1996,Asia,Vietnam,1996,14747.6,15982.368,626.544,3282.944,0.0,VNM
VNM1997,Asia,Vietnam,1997,21526.0,18396.944,1139.504,3997.424,0.0,VNM
VNM1998,Asia,Vietnam,1998,21683.552,19045.472,1897.952,4851.136,0.0,VNM
VNM1999,Asia,Vietnam,1999,20031.088,20236.272,2158.096,5228.528,0.0,VNM
VNM2000,Asia,Vietnam,2000,20716.256,23193.12,3063.104,6628.176,0.0,VNM
VNM2001,Asia,Vietnam,2001,24951.84,25563.728,2564.8,8009.504,0.0,VNM
VNM2002,Asia,Vietnam,2002,27490.992,28637.824,4100.016,10523.008,0.0,VNM
VNM2003,Asia,Vietnam,2003,31975.728,29502.528,5206.544,12021.584,0.0,VNM
VNM2004,Asia,Vietnam,2004,34793.344,33892.0,8760.624,13032.848,0.0,VNM
VNM2005,Asia,Vietnam,2005,39457.616,33859.024,9394.496,15352.16,0.0,VNM
VNM2006,Asia,Vietnam,2006,42744.224,32415.408,11211.84,16290.144,0.0,VNM
VNM2007,Asia,Vietnam,2007,36464.128,37354.48,12479.584,18488.544,0.0,VNM
VNM2008,Asia,Vietnam,2008,43641.904,40421.248,13901.216,19935.824,0.0,VNM
VNM2009,Asia,Vietnam,2009,45488.56,43345.12,15374.144,24321.632,0.0,VNM
VNM2010,Asia,Vietnam,2010,47463.456,49302.784,18048.864,27806.096,0.0,VNM
VNM2011,Asia,Vietnam,2011,59550.992,47177.664,16279.152,29037.2,0.0,VNM
VNM2012,Asia,Vietnam,2012,52266.96,44209.824,17957.264,27670.528,0.0,VNM
VNM2013,Asia,Vietnam,2013,56275.376,43455.04,18719.376,28659.808,0.0,VNM
VNM2014,Asia,Vietnam,2014,70517.344,46510.816,19598.736,30151.056,0.0,VNM
YEM1950,Asia,Yemen,1950,0.0,58.624,0.0,0.0,0.0,YEM
YEM1951,Asia,Yemen,1951,0.0,40.304,0.0,0.0,0.0,YEM
YEM1952,Asia,Yemen,1952,0.0,58.624,0.0,0.0,0.0,YEM
YEM1953,Asia,Yemen,1953,0.0,69.616,0.0,0.0,0.0,YEM
YEM1954,Asia,Yemen,1954,0.0,4455.424,0.0,0.0,0.0,YEM
YEM1955,Asia,Yemen,1955,0.0,2484.192,0.0,0.0,0.0,YEM
YEM1956,Asia,Yemen,1956,0.0,2330.304,0.0,0.0,0.0,YEM
YEM1957,Asia,Yemen,1957,0.0,2956.848,0.0,0.0,0.0,YEM
YEM1958,Asia,Yemen,1958,0.0,1883.296,0.0,0.0,0.0,YEM
YEM1959,Asia,Yemen,1959,0.0,2601.44,0.0,0.0,0.0,YEM
YEM1960,Asia,Yemen,1960,0.0,3631.024,0.0,0.0,0.0,YEM
YEM1961,Asia,Yemen,1961,0.0,2663.728,0.0,0.0,0.0,YEM
YEM1962,Asia,Yemen,1962,0.0,3883.84,0.0,0.0,0.0,YEM
YEM1963,Asia,Yemen,1963,0.0,2916.544,0.0,0.0,0.0,YEM
YEM1964,Asia,Yemen,1964,0.0,3631.024,0.0,0.0,0.0,YEM
YEM1965,Asia,Yemen,1965,0.0,3927.808,0.0,0.0,0.0,YEM
YEM1966,Asia,Yemen,1966,0.0,3462.48,0.0,0.0,0.0,YEM
YEM1967,Asia,Yemen,1967,0.0,3052.112,0.0,0.0,0.0,YEM
YEM1968,Asia,Yemen,1968,0.0,11636.864,0.0,0.0,0.0,YEM
YEM1969,Asia,Yemen,1969,0.0,4675.264,0.0,0.0,0.0,YEM
YEM1970,Asia,Yemen,1970,0.0,2509.84,0.0,0.0,0.0,YEM
YEM1971,Asia,Yemen,1971,0.0,1971.232,0.0,0.0,0.0,YEM
YEM1972,Asia,Yemen,1972,0.0,1494.912,0.0,0.0,0.0,YEM
YEM1973,Asia,Yemen,1973,0.0,2722.352,0.0,7.328,0.0,YEM
YEM1974,Asia,Yemen,1974,0.0,2216.72,0.0,29.312,0.0,YEM
YEM1975,Asia,Yemen,1975,0.0,2139.776,0.0,29.312,0.0,YEM
YEM1976,Asia,Yemen,1976,0.0,2535.488,0.0,29.312,0.0,YEM
YEM1977,Asia,Yemen,1977,0.0,2949.52,0.0,29.312,0.0,YEM
YEM1978,Asia,Yemen,1978,0.0,3070.432,0.0,32.976,0.0,YEM
YEM1979,Asia,Yemen,1979,0.0,3176.688,0.0,43.968,0.0,YEM
YEM1980,Asia,Yemen,1980,0.0,3275.616,0.0,40.304,0.0,YEM
YEM1981,Asia,Yemen,1981,0.0,4187.952,0.0,40.304,0.0,YEM
YEM1982,Asia,Yemen,1982,0.0,5825.76,0.0,117.248,0.0,YEM
YEM1983,Asia,Yemen,1983,0.0,5899.04,0.0,425.024,0.0,YEM
YEM1984,Asia,Yemen,1984,0.0,6474.288,0.0,692.496,0.0,YEM
YEM1985,Asia,Yemen,1985,0.0,7954.544,0.0,696.16,0.0,YEM
YEM1986,Asia,Yemen,1986,0.0,7683.408,0.0,578.912,0.0,YEM
YEM1987,Asia,Yemen,1987,0.0,8298.96,0.0,377.392,0.0,YEM
YEM1988,Asia,Yemen,1988,0.0,9273.584,0.0,322.432,0.0,YEM
YEM1989,Asia,Yemen,1989,0.0,9639.984,0.0,348.08,0.0,YEM
YEM1990,Asia,Yemen,1990,0.0,9174.656,0.0,414.032,0.0,YEM
YEM1991,Asia,Yemen,1991,0.0,8775.28,0.0,425.024,0.0,YEM
YEM1992,Asia,Yemen,1992,0.0,9544.72,0.0,399.376,0.0,YEM
YEM1993,Asia,Yemen,1993,0.0,8298.96,0.0,399.376,0.0,YEM
YEM1994,Asia,Yemen,1994,0.0,8658.032,0.0,399.376,0.0,YEM
YEM1995,Asia,Yemen,1995,0.0,9914.784,0.0,542.272,0.0,YEM
YEM1996,Asia,Yemen,1996,0.0,10116.304,0.0,512.96,0.0,YEM
YEM1997,Asia,Yemen,1997,0.0,12732.4,0.0,615.552,0.0,YEM
YEM1998,Asia,Yemen,1998,0.0,11592.896,0.0,597.232,0.0,YEM
YEM1999,Asia,Yemen,1999,0.0,13157.424,0.0,725.472,0.0,YEM
YEM2000,Asia,Yemen,2000,0.0,13934.192,0.0,696.16,0.0,YEM
YEM2001,Asia,Yemen,2001,0.0,15451.088,0.0,743.792,0.0,YEM
YEM2002,Asia,Yemen,2002,0.0,14974.768,0.0,776.768,0.0,YEM
YEM2003,Asia,Yemen,2003,0.0,16520.976,0.0,769.44,0.0,YEM
YEM2004,Asia,Yemen,2004,0.0,18096.496,0.0,769.44,0.0,YEM
YEM2005,Asia,Yemen,2005,0.0,19254.32,0.0,773.104,0.0,YEM
YEM2006,Asia,Yemen,2006,0.0,20566.032,0.0,732.8,0.0,YEM
YEM2007,Asia,Yemen,2007,0.0,20093.376,0.0,861.04,0.0,YEM
YEM2008,Asia,Yemen,2008,128.24,21141.28,0.0,1051.568,0.0,YEM
YEM2009,Asia,Yemen,2009,238.16,22511.616,736.464,1055.232,0.0,YEM
YEM2010,Asia,Yemen,2010,450.672,20086.048,1945.584,930.656,0.0,YEM
YEM2011,Asia,Yemen,2011,461.664,17411.328,1300.72,472.656,0.0,YEM
YEM2012,Asia,Yemen,2012,472.656,15289.872,1516.896,1374.0,0.0,YEM
YEM2013,Asia,Yemen,2013,490.976,21291.504,2051.84,1645.136,0.0,YEM
YEM2014,Asia,Yemen,2014,501.968,18649.76,2128.784,1395.984,0.0,YEM
ZMB1964,Africa,Zambia,1964,2751.664,447.008,0.0,76.944,0.0,ZMB
ZMB1965,Africa,Zambia,1965,3220.656,582.576,0.0,109.92,0.0,ZMB
ZMB1966,Africa,Zambia,1966,2835.936,553.264,0.0,109.92,0.0,ZMB
ZMB1967,Africa,Zambia,1967,3678.656,963.632,0.0,150.224,0.0,ZMB
ZMB1968,Africa,Zambia,1968,3326.912,1077.216,0.0,168.544,0.0,ZMB
ZMB1969,Africa,Zambia,1969,2887.232,1220.112,0.0,164.88,0.0,ZMB
ZMB1970,Africa,Zambia,1970,2436.56,1242.096,0.0,87.936,0.0,ZMB
ZMB1971,Africa,Zambia,1971,2172.752,1384.992,0.0,234.496,0.0,ZMB
ZMB1972,Africa,Zambia,1972,2337.632,1483.92,0.0,241.824,0.0,ZMB
ZMB1973,Africa,Zambia,1973,2249.696,2136.112,0.0,205.184,0.0,ZMB
ZMB1974,Africa,Zambia,1974,1985.888,1993.216,0.0,219.84,0.0,ZMB
ZMB1975,Africa,Zambia,1975,1857.648,1996.88,0.0,223.504,0.0,ZMB
ZMB1976,Africa,Zambia,1976,1795.36,2037.184,0.0,190.528,0.0,ZMB
ZMB1977,Africa,Zambia,1977,1590.176,1952.912,0.0,197.856,0.0,ZMB
ZMB1978,Africa,Zambia,1978,1403.312,2007.872,0.0,62.288,0.0,ZMB
ZMB1979,Africa,Zambia,1979,1341.024,2158.096,0.0,98.928,0.0,ZMB
ZMB1980,Africa,Zambia,1980,1352.016,2095.808,0.0,80.608,0.0,ZMB
ZMB1981,Africa,Zambia,1981,1132.176,2158.096,0.0,73.28,0.0,ZMB
ZMB1982,Africa,Zambia,1982,1352.016,2088.48,0.0,76.944,0.0,ZMB
ZMB1983,Africa,Zambia,1983,1011.264,2180.08,0.0,76.944,0.0,ZMB
ZMB1984,Africa,Zambia,1984,1128.512,1568.192,0.0,120.912,0.0,ZMB
ZMB1985,Africa,Zambia,1985,1106.528,1487.584,0.0,157.552,0.0,ZMB
ZMB1986,Africa,Zambia,1986,1223.776,1498.576,0.0,164.88,0.0,ZMB
ZMB1987,Africa,Zambia,1987,1025.92,1491.248,0.0,186.864,0.0,ZMB
ZMB1988,Africa,Zambia,1988,1381.328,1553.536,0.0,201.52,0.0,ZMB
ZMB1989,Africa,Zambia,1989,875.696,1535.216,0.0,190.528,0.0,ZMB
ZMB1990,Africa,Zambia,1990,831.728,1395.984,0.0,216.176,0.0,ZMB
ZMB1991,Africa,Zambia,1991,839.056,1392.32,0.0,183.2,0.0,ZMB
ZMB1992,Africa,Zambia,1992,872.032,1410.64,0.0,172.208,0.0,ZMB
ZMB1993,Africa,Zambia,1993,883.024,1439.952,0.0,175.872,0.0,ZMB
ZMB1994,Africa,Zambia,1994,839.056,1439.952,0.0,139.232,0.0,ZMB
ZMB1995,Africa,Zambia,1995,329.76,1685.44,0.0,153.888,0.0,ZMB
ZMB1996,Africa,Zambia,1996,421.36,1275.072,0.0,172.208,0.0,ZMB
ZMB1997,Africa,Zambia,1997,483.648,1711.088,0.0,190.528,0.0,ZMB
ZMB1998,Africa,Zambia,1998,461.664,1674.448,0.0,175.872,0.0,ZMB
ZMB1999,Africa,Zambia,1999,278.464,1377.664,0.0,150.224,0.0,ZMB
ZMB2000,Africa,Zambia,2000,289.456,1341.024,0.0,190.528,0.0,ZMB
ZMB2001,Africa,Zambia,2001,300.448,1498.576,0.0,106.256,0.0,ZMB
ZMB2002,Africa,Zambia,2002,304.112,1564.528,0.0,113.584,0.0,ZMB
ZMB2003,Africa,Zambia,2003,322.432,1612.16,0.0,175.872,0.0,ZMB
ZMB2004,Africa,Zambia,2004,238.16,1707.424,0.0,194.192,0.0,ZMB
ZMB2005,Africa,Zambia,2005,315.104,1755.056,0.0,216.176,0.0,ZMB
ZMB2006,Africa,Zambia,2006,131.904,1883.296,0.0,274.8,0.0,ZMB
ZMB2007,Africa,Zambia,2007,293.12,1366.672,0.0,267.472,0.0,ZMB
ZMB2008,Africa,Zambia,2008,315.104,1575.52,0.0,278.464,0.0,ZMB
ZMB2009,Africa,Zambia,2009,406.704,1659.792,0.0,439.68,0.0,ZMB
ZMB2010,Africa,Zambia,2010,381.056,1747.728,0.0,560.592,0.0,ZMB
ZMB2011,Africa,Zambia,2011,267.472,2059.168,0.0,611.888,0.0,ZMB
ZMB2012,Africa,Zambia,2012,348.08,2528.16,0.0,787.76,0.0,ZMB
ZMB2013,Africa,Zambia,2013,458.0,2594.112,0.0,901.344,0.0,ZMB
ZMB2014,Africa,Zambia,2014,483.648,2920.208,0.0,1095.536,0.0,ZMB
ZWE1903,Africa,Zimbabwe,1903,113.584,0.0,0.0,0.0,0.0,ZWE
ZWE1904,Africa,Zimbabwe,1904,142.896,0.0,0.0,0.0,0.0,ZWE
ZWE1905,Africa,Zimbabwe,1905,234.496,0.0,0.0,0.0,0.0,ZWE
ZWE1906,Africa,Zimbabwe,1906,252.816,0.0,0.0,0.0,0.0,ZWE
ZWE1907,Africa,Zimbabwe,1907,278.464,0.0,0.0,0.0,0.0,ZWE
ZWE1908,Africa,Zimbabwe,1908,395.712,0.0,0.0,0.0,0.0,ZWE
ZWE1909,Africa,Zimbabwe,1909,410.368,0.0,0.0,0.0,0.0,ZWE
ZWE1910,Africa,Zimbabwe,1910,432.352,0.0,0.0,0.0,0.0,ZWE
ZWE1911,Africa,Zimbabwe,1911,512.96,0.0,0.0,0.0,0.0,ZWE
ZWE1912,Africa,Zimbabwe,1912,520.288,0.0,0.0,0.0,0.0,ZWE
ZWE1913,Africa,Zimbabwe,1913,582.576,0.0,0.0,0.0,0.0,ZWE
ZWE1914,Africa,Zimbabwe,1914,842.72,0.0,0.0,0.0,0.0,ZWE
ZWE1915,Africa,Zimbabwe,1915,985.616,0.0,0.0,0.0,0.0,ZWE
ZWE1916,Africa,Zimbabwe,1916,1183.472,0.0,0.0,0.0,0.0,ZWE
ZWE1917,Africa,Zimbabwe,1917,1322.704,0.0,0.0,0.0,0.0,ZWE
ZWE1918,Africa,Zimbabwe,1918,1179.808,0.0,0.0,0.0,0.0,ZWE
ZWE1919,Africa,Zimbabwe,1919,1227.44,0.0,0.0,0.0,0.0,ZWE
ZWE1920,Africa,Zimbabwe,1920,1388.656,0.0,0.0,0.0,0.0,ZWE
ZWE1921,Africa,Zimbabwe,1921,1384.992,0.0,0.0,0.0,0.0,ZWE
ZWE1922,Africa,Zimbabwe,1922,1242.096,0.0,0.0,0.0,0.0,ZWE
ZWE1923,Africa,Zimbabwe,1923,1483.92,0.0,0.0,0.0,0.0,ZWE
ZWE1924,Africa,Zimbabwe,1924,1568.192,0.0,0.0,0.0,0.0,ZWE
ZWE1925,Africa,Zimbabwe,1925,1828.336,0.0,0.0,0.0,0.0,ZWE
ZWE1926,Africa,Zimbabwe,1926,2322.976,0.0,0.0,0.0,0.0,ZWE
ZWE1927,Africa,Zimbabwe,1927,2410.912,0.0,0.0,0.0,0.0,ZWE
ZWE1928,Africa,Zimbabwe,1928,2905.552,0.0,0.0,0.0,0.0,ZWE
ZWE1929,Africa,Zimbabwe,1929,2751.664,0.0,0.0,0.0,0.0,ZWE
ZWE1930,Africa,Zimbabwe,1930,2491.52,0.0,0.0,0.0,0.0,ZWE
ZWE1931,Africa,Zimbabwe,1931,1557.2,0.0,0.0,0.0,0.0,ZWE
ZWE1932,Africa,Zimbabwe,1932,1161.488,0.0,0.0,0.0,0.0,ZWE
ZWE1933,Africa,Zimbabwe,1933,1282.4,0.0,0.0,0.0,0.0,ZWE
ZWE1934,Africa,Zimbabwe,1934,1707.424,0.0,0.0,0.0,0.0,ZWE
ZWE1935,Africa,Zimbabwe,1935,1842.992,0.0,0.0,0.0,0.0,ZWE
ZWE1936,Africa,Zimbabwe,1936,1868.64,0.0,0.0,0.0,0.0,ZWE
ZWE1937,Africa,Zimbabwe,1937,2733.344,0.0,0.0,0.0,0.0,ZWE
ZWE1938,Africa,Zimbabwe,1938,2769.984,0.0,0.0,0.0,0.0,ZWE
ZWE1939,Africa,Zimbabwe,1939,2967.84,0.0,0.0,0.0,0.0,ZWE
ZWE1940,Africa,Zimbabwe,1940,3425.84,0.0,0.0,0.0,0.0,ZWE
ZWE1941,Africa,Zimbabwe,1941,3744.608,0.0,0.0,0.0,0.0,ZWE
ZWE1942,Africa,Zimbabwe,1942,4140.32,0.0,0.0,0.0,0.0,ZWE
ZWE1943,Africa,Zimbabwe,1943,4719.232,0.0,0.0,0.0,0.0,ZWE
ZWE1944,Africa,Zimbabwe,1944,4796.176,0.0,0.0,0.0,0.0,ZWE
ZWE1945,Africa,Zimbabwe,1945,4429.776,0.0,0.0,32.976,0.0,ZWE
ZWE1946,Africa,Zimbabwe,1946,4279.552,0.0,0.0,32.976,0.0,ZWE
ZWE1947,Africa,Zimbabwe,1947,4001.088,0.0,0.0,36.64,0.0,ZWE
ZWE1948,Africa,Zimbabwe,1948,4499.392,0.0,0.0,36.64,0.0,ZWE
ZWE1949,Africa,Zimbabwe,1949,5089.296,0.0,0.0,40.304,0.0,ZWE
ZWE1964,Africa,Zimbabwe,1964,3184.016,1157.824,0.0,124.576,0.0,ZWE
ZWE1965,Africa,Zimbabwe,1965,3403.856,1685.44,0.0,124.576,0.0,ZWE
ZWE1966,Africa,Zimbabwe,1966,4990.368,926.992,0.0,124.576,0.0,ZWE
ZWE1967,Africa,Zimbabwe,1967,4176.96,1117.52,0.0,0.0,0.0,ZWE
ZWE1968,Africa,Zimbabwe,1968,4957.392,1253.088,0.0,168.544,0.0,ZWE
